,address,latitude,level,longitude
32,布澜路尚峰花园,22.629976178290605,地产小区,114.1445998405552
33,上木古社区岭根吓,22.673165579146808,NoClass,114.12108911926417
34,桂芳园八期,22.61438327208403,地产小区,114.14595933611356
35,布吉慢城,22.630579378749427,地产小区,114.13623275354638
36,华浩源,22.62990695976169,地产小区,114.13134498343764
37,布吉新三村,22.613826289921136,地产小区,114.12534618907456
38,百合星城二期,22.603153277026927,地产小区,114.12782470380633
39,锦航酒店,22.612333736623995,宾馆,114.16085279231132
40,布吉海心汇福园,22.62437736953201,地产小区,114.11738244123958
41,布吉街道百合山庄,22.601271984114867,地产小区,114.1267700033074
42,吉信街如家酒店,22.60759991144759,宾馆,114.12342237799503
43,万科麓城,22.629547106238938,地产小区,114.11037062775321
44,秀丽山庄,22.618067904338265,地产小区,114.11466362978399
45,全伟达工业园,22.634521590155362,工业园区,114.10738996024153
46,龙富花园,22.723030896081767,地产小区,114.27053239165191
47,德兴花园德贵苑,22.59550165612253,地产小区,114.1171944258964
48,佳兆业·中央广场一期,22.666217990273225,地产小区,114.08273003671196
49,雪象花园新村,22.65643900594544,地产小区,114.08186802274489
50,华为荔枝苑,22.63947562815569,地产小区,114.08090764432448
51,禾坪岗禾坪路5号,22.662591235678516,门址,114.07348973745958
52,华创云轩B座,22.657311570083635,商务大厦,114.07238380300421
53,坂田街道荔园新村,22.64247738355167,地产小区,114.07762281056723
54,杨美社区长坑三区,22.635474018344798,地产小区,114.07720896121893
55,和磡路3号,22.548456637984177,城市,114.06455183658751
56,家和花园南区,22.617287582658307,地产小区,114.06799692804769
57,京基洲际度假酒店,22.743709031229532,宾馆,114.08342999636511
58,东海丽景花园,22.596485638804424,地产小区,114.26480524487494
59,沙头角街道上东湾,22.55605316033337,地产小区,114.23534926822917
60,梧桐山社区赤水洞村,22.597579723097834,政府机构,114.19629974806223
61,大望社区新田村,22.606282034578115,NoClass,114.18200896503093
62,海鹰大厦,22.587417647136522,商务大厦,114.14427716921614
63,百仕达花园5期,22.574125638220245,地产小区,114.14737488593572
64,天景花园,22.566224918422044,地产小区,114.14849767799227
65,翠华花园,22.56177701615914,地产小区,114.1389167107482
66,田贝二路金翠园,22.567368138269867,地产小区,114.13545383283893
67,海陇华苑,22.642603049393045,地产小区,113.84947539925429
68,合正荣悦府,22.559118167784142,地产小区,114.13620382810898
69,中兴路88号汉庭酒店,22.555942934596757,宾馆,114.13302526389351
70,东方颐园,22.555902549066115,地产小区,114.1330558961114
71,罗湖村五坊,22.54169594641805,休闲娱乐,114.12781922414271
72,嘉宝田花园,22.56410790892599,地产小区,114.11760117863119
73,自来水公司大院,22.553063015761765,公司企业,114.14039702839762
74,罗湖口岸,22.534663109894993,政府机构,114.12490233632222
75,松园北街38号大院,22.560052657770157,门址,114.114099297195
76,鸿翔花园,22.560185434716775,地产小区,114.11288857809684
77,长城大酒店,22.556514839153838,餐饮,114.11327475963546
78,红桂一街50号环保大院,22.55364593104554,门址,114.11193890837643
79,高尔夫大宅昆士顿区,22.747240416864365,地产小区,114.07359004764263
80,观壹城,22.72255303187002,地产小区,114.07540696036651
81,观湖街道懿花园,22.698718017282154,地产小区,114.07031096304063
82,观湖街道招商观园,22.69486727885518,NoClass,114.06779462964691
83,观澜街道库坑中心区,22.74242580743302,购物,114.04095595593417
84,华盛峰荟名庭2期,22.71759277831846,地产小区,114.04963610241312
85,花半里,22.63598946592656,餐饮,114.0785574076195
86,龙华圆酒店,22.75759664922203,区县,114.04852876121132
87,春华四季园,22.627206992642567,地产小区,114.05922299847353
88,龙华街道新华苑2期,22.661000790954443,地产小区,114.04295765010139
89,星河丹堤,22.564556794780298,地产小区,114.12279868447965
90,民治街道梅龙苑,22.650616987678774,地产小区,114.04284060089348
91,南国丽园,22.65978498585157,地产小区,114.03665900135915
92,民治街道丰泽湖山庄,22.600756321472957,地产小区,114.06128209436282
93,民治街道金地梅陇镇,22.63668670553072,地产小区,114.0388216718737
94,锦绣江南,22.642824027531443,地产小区,114.03606378412844
95,金地上塘道1期,22.64004192822752,地产小区,114.0287611891486
96,西头新村四区,22.648083586910513,地产小区,114.02368133706766
97,深圳北站,22.615107645742686,火车站,114.03552911268908
98,深圳北站,22.615107645742686,火车站,114.03552911268908
99,华业玫瑰四季2期,22.630746002709405,地产小区,114.026980028984
100,民治街道翔龙御庭,22.642997390883377,地产小区,114.01468150791206
101,八卦四路意馨居,22.570969526808575,地产小区,114.10767436376591
102,园岭新村,22.56038652152341,地产小区,114.10707052280229
103,园中花园,22.55822478108959,地产小区,114.10564778653607
104,上步中路盛夏公寓,22.553918970638797,地产小区,114.10192996952314
105,玮鹏花园,22.548264295402408,地产小区,114.10111197252604
106,笔架山公园员工宿舍,22.55221648462256,楼号,114.09415037431765
107,南园路232号工行公寓,22.54412139567128,门址,114.09424802012654
108,华强北街道航苑大厦西座,22.55307419711376,商务大厦,114.07695024923213
109,梅东三路半山御景,22.578503308771314,地产小区,114.07724462394766
110,福祥街2号1栋,22.538145315640445,门址,114.08967218570776
111,莲花一村,22.55800800439386,地产小区,114.07458402268908
112,桐林公寓,22.53815061559675,地产小区,114.08529541758652
113,福滨新村,22.536060292654813,地产小区,114.08528787182024
114,莲花街道福莲花园,22.551547767201782,地产小区,114.07558293841585
115,御锦公馆,22.576383820308873,地产小区,114.06454276370187
116,福华新村,22.54039362135153,商圈,114.07476116853559
117,雅颂居,22.54946841391092,地产小区,114.07319587118498
118,新世界伟瑞酒店,22.57155671974278,宾馆,114.05963990206057
119,福港路西阳光城市,22.530438155373183,道路,114.07841604038315
120,金地名津,22.521917141997395,楼号,114.08024550333329
121,福田口岸,22.521407689171653,政府机构,114.0765095405491
122,碧华庭居翠园,22.568887883277284,地产小区,114.05706877203077
123,新世界·四季山水一期,22.576864118222332,地产小区,114.05245983595225
124,莲花北村,22.564926999343776,地产小区,114.0571914805634
125,福华路维也纳酒店,22.767906682920415,道路,114.29090155891448
126,梅林山水居,22.576886727305933,地产小区,114.05021919251945
127,香格里拉大酒店,27.829472998667473,宾馆,99.71232102535815
128,水围九街,22.52956847086001,道路,114.06432851783781
129,下梅林河背村,22.569828756718486,地产小区,114.04945689046393
130,景田北景龙大厦,22.563781005620793,地产小区,114.05191770857716
131,福保街道明月花园,22.530253903911156,地产小区,114.06196480655018
132,益田花园豪园居,22.520370165590858,地产小区,114.06361607173808
133,益田花园,22.518509180255442,地产小区,114.06370859720556
134,莲花街道景蜜村,22.561357825030154,地产小区,114.04470251872338
135,香蜜新村东区,22.552567196977932,地产小区,114.04910089199045
136,新洲花园,22.532227978608454,地产小区,114.05460301323724
137,景田天健花园,22.56303316338624,地产小区,114.04028932341544
138,益田村,22.519989991475043,地产小区,114.05752600953518
139,新洲牌坊街雅庭精品酒店,22.531844582720634,宾馆,114.05243252746475
140,新洲四街香江西苑,22.529743814526203,地产小区,114.04813799831462
141,红树福苑,22.515529647968922,地产小区,114.05238716303651
142,沙嘴村一坊,22.522532923037144,购物,114.04475318315414
143,上沙东村八巷,22.528048287752373,道路,114.03845597170073
144,兰江山第,22.571252944913283,地产小区,114.02013395286416
145,金地香蜜山,22.56023366220199,地产小区,114.02348041037938
146,下沙花好园,22.53441483347865,地产小区,114.031744910899
147,侨香村,22.558627293947744,地产小区,114.01987676799675
148,下沙村四坊,22.530711079917918,地产小区,114.03220583145603
149,东海国际公寓,22.54270301587319,地产小区,114.02601336242502
150,鑫竹苑,22.544171214355977,地产小区,114.02404221064513
151,香山美树苑,22.53068938120083,休闲娱乐,113.95627889384454
152,越众小区,22.54296154145358,地产小区,114.01769541272759
153,竹子林越海家园依山阁,22.541773805135374,地产小区,114.01322283942542
154,新陂头村新美一村,22.804730320085557,地产小区,113.94881496319515
155,传麒山,22.749389399951248,地产小区,113.94840497656052
156,宏发上域,22.787864914212303,地产小区,113.91309662934975
157,南庄合众豪庭后面三巷,22.779435251957587,地产小区,113.91396565009983
158,横岭新村,22.78568897141196,地产小区,113.89023897616426
159,福南路华业苑,22.786030000829246,地产小区,113.88131089736464
160,玉律村一区,22.72159154795925,地产小区,113.89669428938738
161,御景峰,22.60429702100281,楼号,114.01860898943093
162,水木丹华,22.59788936170351,地产小区,113.99590072445169
163,大磡1村,22.548456637984177,城市,114.06455183658751
164,哈尔滨工业大学（深圳）宿舍楼,22.545754971737562,宾馆,113.97434300916927
165,水木华庭,22.56874487862256,地产小区,113.98672381502588
166,丽山路西湖林语,22.59883996116785,地产小区,113.97194381481401
167,天鹅湖花园,22.553544981266583,地产小区,113.98981200970708
168,桑泰丹华府三期,22.593596316431366,地产小区,113.97227942175243
169,海景嘉途酒店,22.540911515276417,宾馆,113.99288870607774
170,西丽街道德意名居,22.596468621870383,地产小区,113.96795497902882
171,华侨城东组团小区,22.542161929761317,地产小区,113.99691904357748
172,东方花园,22.539280968926334,地产小区,113.98549295681653
173,锦绣花园,22.540953741152695,地产小区,114.00198369004104
174,华侨城香山美墅,22.556631072162002,地产小区,113.97604035742981
175,白石洲新堂花园,22.554193495875108,地产小区,113.97770231245327
176,珠光村西区,22.577822039280342,地产小区,113.96684997342136
177,西丽阳光工业区,22.639957537908582,工业园区,113.93985131149735
178,西丽塘朗城,22.595564385647886,地产小区,114.00706504498712
179,白石洲东四坊,22.538106219099202,地产小区,113.97700307144453
180,留仙居南A区,22.587399461162185,地产小区,113.95722822310717
181,沙河东路世纪村,22.53954100311121,地产小区,113.97225956920066
182,汉庭优佳酒店（西丽地铁站店）,22.65102848276419,宾馆,114.04695861301096
183,万科云城一期,22.57885345293353,楼号,113.94786509494921
184,科技园华润城,22.551806693240444,地产小区,113.96138108947842
185,大冲宿禾服务式公寓,22.547376011284285,宾馆,113.95870395939846
186,大冲新城花园,22.547999187633724,地产小区,113.958804479785
187,海淮路海天一路交汇工地生活区,22.746476670157207,地产小区,114.27007515414748
188,艺华花园,22.553669227291824,地产小区,113.9376659138534
189,南头街道麒麟花园,22.550014227399874,地产小区,113.93771918337012
190,西海明珠,22.536233708559255,地产小区,113.93656414214577
191,南山街道友邻公寓,22.53712456879164,地产小区,113.93626752166647
192,中洲万豪酒店,22.523178997720063,宾馆,113.93981699622687
193,宝能太古城北区,22.507024377658546,地产小区,113.94556103114742
194,阳光华艺大厦B座,22.53068570910991,商务大厦,113.93492554306556
195,蔚蓝海岸,22.513744468192044,地产小区,113.94216552615137
196,海岸明珠,22.521331237698977,地产小区,113.93823094801897
197,南山街道学府花园,22.531649796500144,地产小区,113.93273250982476
198,蓝月湾畔,22.50969425718587,地产小区,113.94219364311384
199,西海湾花园,22.520078045069116,地产小区,113.93727227637905
200,南光花园,22.52784798786532,地产小区,113.93175703987181
201,蛇口街道海境界,22.497575960916862,生活服务,113.94202000065881
202,后海雅园,22.49916084296143,地产小区,113.94234536691442
203,南山街道现代城华庭,22.522833300989127,地产小区,113.93114349720871
204,东角头港湾花园,22.492586375876492,地产小区,113.94134231898232
205,四海公寓,22.499589741306938,地产小区,113.93806009031104
206,登良花园,22.520521149924225,地产小区,113.92771152100896
207,雍景轩赏湖阁,22.500290266813266,地产小区,113.93403487315271
208,半岛城邦,22.486048826608837,地产小区,113.93870974485564
209,南山街道阳光棕榈园,22.531694028185573,地产小区,113.9190770084499
210,花园城一期,22.509454783157754,地产小区,113.92914063524431
211,雷公岭村,22.497100058640783,村庄,113.93379457642887
212,蛇口街道豪方泽公寓,22.494109958724234,楼号,113.9419590057147
213,鼎太风华二期,22.52651865683644,地产小区,113.9182740131548
214,招商街道沿山路63号,22.505771387704407,门址,113.92581160485598
215,鸿丰大酒店,22.51821630457622,宾馆,113.91880922357747
216,诺德假日花园,22.51604696847738,地产小区,113.90962054634949
217,蛇口码头,22.474664993375995,港口/码头,113.91996695971834
218,恒立心海湾花园,22.50714365776362,地产小区,113.90152789167388
219,佳兆业前海广场,22.50029327191972,地产小区,113.89286050113316
220,石岩街道伊隆达工业园,22.699596560787967,公司企业,113.94855274781688
221,宏发世纪城,22.685674643439146,地产小区,113.95419644201199
222,星曜名城B栋,22.698281077298617,地产小区,113.92751200735525
223,上头田新村,22.764639023434043,地产小区,113.85249604136114
224,潭头社区四村,22.753820325009382,NoClass,113.8498892486026
225,松新石岗大楼,22.772494119390714,商务大厦,113.84693148788142
226,满京华云著花园,22.790431985100373,地产小区,113.8402620186248
227,红星村温屋,22.77120558742663,汽车服务,113.84437751548684
228,新安街道,22.575372033299686,乡镇,113.90653151265097
229,泰华商业城,22.574229341716396,地产小区,113.91065377734672
230,新安街道35小区安乐花园,22.5570043855468,地产小区,113.91077298248787
231,丽枫酒店（深圳海雅缤纷城店）,22.563743959867537,宾馆,113.91287501738051
232,华润万家宝安店,22.750292777540185,购物,114.02205309275504
233,新安街道甲岸村,22.567696034179548,地产小区,113.91058703324735
234,碧头社区华都公寓,22.787929054095862,NoClass,113.81954906984366
235,宝民社区灶下村,22.573575582877933,地产小区,113.90492788819746
236,鸿景园,22.580933692817528,地产小区,113.89720129301705
237,金泓凯旋城,22.55372146232303,地产小区,113.90492968480848
238,荣泰园,22.729493731198495,地产小区,113.82902233025712
239,卡罗社区,22.567886597241444,地产小区,113.89669563684564
240,桃源居,22.7150187385845,地产小区,114.06636174252843
241,海华社区自由北小区,22.574975370494208,地产小区,113.88969783692522
242,沙井西荟城,22.73753302993725,地产小区,113.82380802609562
243,花样年花郡,22.57040619298798,地产小区,113.88866191101147
244,福中福幸福海岸,22.566159588900117,地产小区,113.88493834484328
245,永丰社区六区,22.57895122950808,地产小区,113.87390993793147
246,怀德公元,22.674487892598517,地产小区,113.8339383969894
247,金港华庭,22.588317432723628,地产小区,113.86780110114344
248,万象新天2期,22.609444500571858,地产小区,113.85737949960343
249,一尚领航优品酒店,22.614952012073122,宾馆,113.85512097989098
250,深航幸福花园,22.704935132056004,地产小区,113.81887821528903
251,我们家公寓（海湾家2号楼）,22.4971159192941,地产小区,113.9369519406343
252,福永街道星航华府,22.64882623992939,地产小区,113.83964515223131
253,航城街道南航明珠花园,22.61126963078637,地产小区,113.84913619909383
254,前海铂寓,22.561312518268444,地产小区,113.8687115337775
255,松茂·御龙湾,22.58009926473785,地产小区,113.85973970749957
256,万科·金色领域一期,22.66482155973794,地产小区,113.82344564965302
257,蚝二佳仕泰科技园宿舍,22.707819001540322,工业园区,113.79049679169397
